ZPPG_id,Longitude,Latitude,Shortitude,Deltitude,Feng_Shui_of_Surrounding_Area,Local_Value_of_Pi,Murphys_Constant,Strange_Smell_EXTREMELY,Strange_Smell_No,Strange_Smell_Somewhat,Air_Tastes_Like_Apples,Air_Tastes_Like_Burning,Air_Tastes_Like_Copper,Air_Tastes_Like_Mint,Air_Tastes_Like_Nothing_In_Particular,Otherworldly_Skittering,Unearthly_Squelching,Eerie_Silence,Impossible_Humming,Unnatural_Buzzing,ZPPG_Performance
1835,159.91,4.246,40.168,-57.15,0.0,3.1541,3.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.019799999999999998
1836,130.979,-51.042,20.653,-57.155,0.5,3.1292,2.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5982
1837,87.311,59.163,12.752,26.171,0.0,3.1306,3.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3666
1838,-130.144,-43.639,-17.761,-19.226,0.0,3.1672,4.89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24420000000000003
1839,-69.983,56.506,21.774,53.161,0.0,3.1176,3.64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0385
1840,-70.882,-29.213,41.279,-17.648,0.0,3.1214,5.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0967
1841,-48.517,-61.682,44.617,56.466,0.5,3.1444,4.19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5149
1842,108.344,-54.368,16.44,49.939,0.5,3.1672,3.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3857
1843,25.79,15.468,22.601,-43.196,0.5,3.1141,2.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.302
1844,-97.681,33.145,1.502,-45.419,0.5,3.126,4.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0146
1845,113.29,-19.48,-61.906,49.073,0.0,3.1422,1.42,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37729999999999997
1846,-1.266,31.912,54.413,-74.908,0.0,3.112,5.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0329
1847,-30.083,40.531,14.133,-34.971,0.5,3.1553,3.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4225
1848,77.588,38.747,77.279,-14.74,0.5,3.1259,4.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0919
1849,139.811,-18.101,-55.011,17.277,0.0,3.1643,3.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0944
1850,92.521,-32.905,60.99,-54.822,0.5,3.1218,2.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1655
1851,11.47,-44.313,23.269,19.44,0.0,3.1705,4.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1042
1852,154.495,-29.628,-60.93,23.75,0.5,3.1476,2.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08289999999999999
1853,-89.496,-28.651,59.089,8.258,0.5,3.1283,3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3006
1854,-129.073,7.977,24.315,35.774,0.5,3.155,5.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.013000000000000001
1855,-31.434,-52.849,39.484,30.34,0.5,3.1463,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2613
1856,62.413,37.801,77.404,34.212,0.5,3.1228,3.74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2284
1857,102.528,23.383,-9.938,49.643,0.5,3.1293,4.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1548
1858,104.414,-24.491,31.127,14.49,0.5,3.1628,3.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2266
1859,-31.213,-46.974,26.63,30.053,0.0,3.14,3.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2329
1860,67.577,-32.238,31.681,21.881,0.5,3.1344,3.71,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263
1861,-46.551,50.31,38.569,42.237,0.5,3.1585,1.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2613
1862,132.05,-60.421,-60.623,61.346,0.5,3.1214,1.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2813
1863,-151.204,23.303,-63.821,36.538,1.0,3.1275,4.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12300000000000001
1864,36.157,-57.943,-19.044,26.655,0.5,3.1377,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2873
1865,150.965,41.707,-41.183,17.073,0.5,3.1324,3.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2787
1866,57.128,38.864,33.645,-54.242,0.5,3.1131,0.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2782
1867,-50.879,-46.704,48.532,-18.296,0.5,3.118,5.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2594
1868,-11.334,-55.544,82.234,-55.818,0.5,3.1343,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8223
1869,-154.946,-16.444,-46.418,-40.422,0.5,3.1588,3.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0351
1870,151.181,-60.069,-47.338,-18.433,0.5,3.1413,3.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0512
1871,-116.757,-13.028,-38.8,-51.825,0.5,3.1484,1.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.389
1872,171.663,-46.512,-70.98,-31.526,0.5,3.1371,2.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4399
1873,5.458,41.156,64.987,42.047,0.5,3.1234,3.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2469
1874,-50.262,23.772,-40.69,-16.726,0.5,3.1612,2.96,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36060000000000003
1875,-137.87,52.582,68.422,64.417,0.5,3.1498,3.62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34299999999999997
1876,119.002,-55.199,73.406,-41.098,0.0,3.1363,3.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6261
1877,-40.086,-23.998,-39.826,-67.591,0.0,3.1413,2.16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15839999999999999
1878,-103.249,-21.058,-58.635,-68.445,0.5,3.1406,4.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1417
1879,-26.621,7.53,54.115,30.247,0.5,3.1518,4.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1505
1880,129.836,39.407,-41.187,24.698,0.0,3.1373,2.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0604
1881,40.133,-54.751,47.387,-28.181,0.5,3.1336,3.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36979999999999996
1882,1.917,-6.07,-60.436,64.147,0.0,3.1268,5.09,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16010000000000002
1883,90.599,15.568,27.172,-24.405,0.5,3.1101,4.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1535
1884,75.779,65.436,-42.075,-33.449,0.5,3.1572,3.74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27940000000000004
1885,-29.374,-18.463,28.696,-12.784,0.5,3.1479,3.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0373
1886,-136.753,7.463,39.281,-11.167,0.5,3.1274,3.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.043
1887,-80.632,33.758,-50.078,-19.293,0.5,3.1359,3.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2254
1888,-31.752,-80.636,64.008,47.631,0.5,3.1366,3.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5305
1889,-121.344,-71.521,-49.34,-20.109,0.5,3.1286,2.32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33
1890,-64.115,28.175,50.305,-49.771,0.5,3.1695,4.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1636
1891,-84.886,-33.568,-31.807,33.121,0.5,3.1228,3.98,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1699
1892,-176.722,-11.43,68.459,6.036,0.5,3.1635,2.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1885
1893,-52.181,46.72,-11.73,-37.463,0.0,3.1644,4.83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1458
1894,75.882,-25.461,22.986,38.469,0.5,3.1347,4.79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.076
1895,-56.36,-35.332,37.614,19.499,0.5,3.1219,4.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0832
1896,-23.792,-28.256,10.2,28.482,0.0,3.1484,5.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0916
1897,-21.09,-42.118,-15.083,-50.821,0.5,3.1442,4.62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43729999999999997
1898,123.305,-14.106,34.893,-18.338,1.0,3.1408,3.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3897
1899,46.804,-65.166,22.403,19.222,0.0,3.151,4.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.065
1900,22.305,26.547,-31.788,49.517,0.5,3.1544,3.24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09179999999999999
1901,132.487,55.704,42.037,-61.003,0.5,3.1267,3.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375
1902,-2.349,-37.021,-31.289,39.385,0.5,3.1406,5.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1393
1903,-42.089,-30.971,9.843,-75.161,0.5,3.1392,4.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.163
1904,-52.926,43.684,-23.055,-35.232,0.5,3.1419,4.73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2913
1905,64.713,-19.394,37.414,-37.494,0.5,3.1366,0.72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43799999999999994
1906,94.85,-26.086,-25.226,46.736,0.5,3.1263,2.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16899999999999998
1907,-156.282,-23.017,34.881,-45.693,0.5,3.1529,4.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1222
1908,145.362,-8.612,26.968,-40.268,0.5,3.1753,2.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2408
1909,-61.999,-15.473,37.681,29.25,0.5,3.1279,5.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1158
1910,112.598,-23.283,24.83,37.689,0.0,3.1064,4.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09179999999999999
1911,-159.314,-25.207,38.248,-60.901,0.0,3.1254,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1814
1912,-42.897,-36.608,-11.948,-65.162,0.0,3.156,3.52,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1905
1913,6.818,34.354,-46.173,-56.833,0.5,3.1353,3.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08560000000000001
1914,-127.254,48.246,-11.935,-27.729,0.5,3.1066,4.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1341
1915,-6.998,33.482,-29.251,31.616,0.5,3.1433,5.19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15380000000000002
1916,171.803,-23.911,-69.476,-38.693,0.5,3.1139,2.88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23920000000000002
1917,43.842,-72.442,65.975,33.823,0.5,3.1244,2.89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3933
1918,-164.051,31.973,31.904,64.982,0.0,3.1603,3.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.198
1919,-73.601,-23.195,15.972,-20.648,0.5,3.1629,3.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0538
1920,143.902,-34.22,37.37,17.084,0.5,3.1116,3.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3342
1921,-155.056,-17.576,55.474,-62.662,0.5,3.135,3.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0662
1922,-25.393,10.335,-0.404,52.842,1.0,3.1393,4.48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36810000000000004
1923,114.533,18.409,22.367,57.88,0.5,3.1238,1.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0947
1924,91.276,37.241,-38.315,57.409,0.0,3.1202,3.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30879999999999996
1925,75.941,35.479,18.927,-55.217,0.5,3.1661,4.78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0571
1926,-132.717,-25.908,53.159,35.71,0.5,3.1337,3.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2036
1927,-31.883,-9.36,-27.762,51.599,0.5,3.1272,4.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0793
1928,-110.657,12.11,-34.105,-65.486,0.5,3.134,2.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18239999999999998
1929,-77.135,21.35,66.703,8.924,0.5,3.1207,5.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0109
1930,-87.729,59.149,-25.76,52.454,0.5,3.1431,4.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5718
1931,-31.012,-49.998,64.149,-70.176,0.5,3.1374,5.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.057800000000000004
1932,-98.489,-57.891,-48.511,-52.081,0.0,3.1363,4.16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0801
1933,177.243,-43.911,43.415,-66.555,0.0,3.1393,3.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3531
1934,131.573,-52.177,-46.15,28.368,0.5,3.1436,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1441
1935,-51.421,29.414,-12.616,-53.361,0.5,3.1235,1.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2427
1936,-37.686,71.486,-22.168,-43.064,0.0,3.1135,3.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35409999999999997
1937,-120.894,16.842,9.089,-8.068,0.5,3.139,3.23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0728
1938,-50.974,-22.437,46.027,20.932,0.5,3.1434,5.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.053899999999999997
1939,168.685,32.626,-56.695,24.62,0.5,3.1731,2.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2288
1940,-118.776,21.842,-35.998,28.05,0.0,3.1614,4.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.087
1941,88.345,-28.779,-52.954,76.718,0.5,3.1329,2.97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0861
1942,113.462,-13.898,-29.875,-60.149,0.5,3.1746,3.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3353
1943,95.103,13.162,-34.601,-43.303,0.5,3.1479,4.01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1832
1944,-7.749,41.399,-66.86,41.073,0.5,3.1511,5.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0877
1945,135.103,-14.362,-38.32,25.956,0.5,3.1227,5.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0775
1946,-7.219,-12.971,14.8,-9.616,0.5,3.1386,3.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2335
1947,-162.168,-64.212,30.594,40.715,0.5,3.1411,1.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24350000000000002
1948,60.079,35.205,52.383,28.598,0.5,3.152,3.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0683
1949,132.107,-57.771,60.809,-51.307,0.5,3.1059,2.69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3688
1950,36.355,53.607,58.64,-2.758,0.5,3.103,3.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0861
1951,88.434,-54.964,46.443,21.105,0.0,3.1595,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33130000000000004
1952,128.776,-22.761,-11.37,15.243,1.0,3.1484,3.58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1509
1953,177.732,16.705,-18.263,-54.324,0.5,3.1306,5.88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0236
1954,-158.277,43.309,-41.42,-24.664,0.5,3.1573,5.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28550000000000003
1955,-106.496,48.056,-18.108,-69.757,0.5,3.1489,4.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4506
1956,-148.058,71.281,9.372,30.057,0.5,3.1383,5.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0738
1957,-143.444,-56.231,12.275,38.826,0.5,3.1497,2.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7979999999999999
1958,-8.463,-35.416,-13.219,48.672,0.0,3.1482,2.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.264
1959,163.656,14.501,-44.913,56.338,0.5,3.1216,4.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0909
1960,33.536,53.529,-29.008,-44.622,0.5,3.1387,3.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22649999999999998
1961,22.625,-45.552,28.728,-34.234,0.0,3.1117,5.71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0738
1962,-113.463,35.71,-64.489,52.922,0.5,3.1175,5.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08869999999999999
1963,-121.558,-20.767,22.448,-4.002,0.5,3.153,3.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2502
1964,145.738,61.002,-41.861,-45.299,0.5,3.111,3.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2487
1965,-178.565,-21.64,30.277,12.948,0.0,3.1413,5.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0177
1966,-71.719,39.486,-43.975,-45.069,0.5,3.1653,5.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.222
1967,3.976,-53.148,-19.695,77.325,1.0,3.1132,4.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1045
1968,71.255,29.138,29.717,-34.925,0.5,3.1604,2.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4329
1969,168.875,54.654,-57.711,55.183,0.0,3.1472,4.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30469999999999997
1970,30.61,-49.55,33.082,-48.323,0.5,3.157,4.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4108
1971,1.801,27.485,-35.622,12.928,0.0,3.1487,3.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47869999999999996
1972,-75.6,-10.212,-24.901,-46.051,0.5,3.1321,5.53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1437
1973,-112.611,29.08,-17.692,19.949,0.5,3.1439,3.43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0709
1974,37.804,-57.082,23.671,39.53,0.5,3.1755,3.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2597
1975,-117.709,-75.382,5.187,-1.491,0.5,3.1336,1.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2747
1976,138.642,-22.289,21.661,-29.284,0.5,3.1602,4.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2274
1977,151.603,25.842,32.282,-27.375,0.5,3.1516,2.08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5791
1978,-88.804,-51.493,-33.548,12.094,0.5,3.164,2.19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5625
1979,-154.658,30.682,45.038,-53.529,0.0,3.1608,4.81,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1616
1980,3.324,-41.567,26.919,1.459,0.5,3.1783,4.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0559
1981,-6.169,29.633,28.281,45.676,1.0,3.1353,4.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2349
1982,18.42,53.721,33.809,71.564,0.5,3.1534,4.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2781
1983,81.067,59.577,-30.242,-30.649,0.5,3.1455,2.82,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53
